2026-09-10 10:45:55,"Phishing Attacks Serve Browser-in-the-Browser Pages, Rogue RMM Persistence",url,http://wir.consultingics.com/Bin/ScreenConnect.ClientSetup.msi?e=Access&y=Guest&c=GOODVIBE&c=&c=&c=&c=&c=&c=&c=,#phishing #screenconnect #rmm #browser-in-the-browser #hideul.exe #social-engineering,https://otx.alienvault.com/pulse/6aa181782eb83db70c28a2a7
2026-09-10 10:45:55,Bypassing the Gatekeepers: How a Global Phishing Campaign Turns Google's Infrastructure into a Trust Proxy,url,http://zh-l-haixing.com/drooll/,#credential harvesting #open redirect exploitation #google infrastructure abuse #phishing,https://otx.alienvault.com/pulse/6a9ef40735b49c55dc7166c9
2026-09-10 10:45:55,Once in a BlueMoon: Multiple State-Aligned Threat Actors Rapidly Adopt Novel Exploit Chain Using Chrome and Windows Zero-Days,url,https://1a062f4982564d6d19a76884ce8bcbb6.r2.cloudflarestorage.com/datago/SysPr.prx,#gemstone #browser-extension #shadowpad #bluemoon,https://otx.alienvault.com/pulse/6aa13f23b5ab6aa77a03e1e3
2026-09-10 10:45:55,Once in a BlueMoon: Multiple State-Aligned Threat Actors Rapidly Adopt Novel Exploit Chain Using Chrome and Windows Zero-Days,url,https://1a062f4982564d6d19a76884ce8bcbb6.r2.cloudflarestorage.com/datago/krita.dll,#gemstone #browser-extension #shadowpad #bluemoon,https://otx.alienvault.com/pulse/6aa13f23b5ab6aa77a03e1e3
2026-09-10 10:45:55,Once in a BlueMoon: Multiple State-Aligned Threat Actors Rapidly Adopt Novel Exploit Chain Using Chrome and Windows Zero-Days,url,https://1a062f4982564d6d19a76884ce8bcbb6.r2.cloudflarestorage.com/datago/krita.exe,#gemstone #browser-extension #shadowpad #bluemoon,https://otx.alienvault.com/pulse/6aa13f23b5ab6aa77a03e1e3
2026-09-10 10:45:55,Once in a BlueMoon: Multiple State-Aligned Threat Actors Rapidly Adopt Novel Exploit Chain Using Chrome and Windows Zero-Days,url,https://api-prod.secboxes.com:443/download,#gemstone #browser-extension #shadowpad #bluemoon,https://otx.alienvault.com/pulse/6aa13f23b5ab6aa77a03e1e3
2026-09-10 10:45:55,Inside a Packed Android RAT Loader,url,https://api.ipapi.is,#android rat #thost4 #accessibility abuse #adb propagation #hagaseca #redroid #tc9 #tc9.dex #thost9 #worm behavior,https://otx.alienvault.com/pulse/6aa03edd0fe4e4f76a331977
2026-09-10 10:45:55,Mantax Otax: Indonesian Mobile Ransomware with Spyware Integration,url,https://apimantax.otax.fun,#toxicpanda #android #firebase c2 #spyware #mantax otax #ransomware,https://otx.alienvault.com/pulse/6aa1c8a04d40933ab841482f
2026-09-10 10:45:55,Mantax Otax: Indonesian Mobile Ransomware with Spyware Integration,url,https://apixnxx.otax.fun,#toxicpanda #android #firebase c2 #spyware #mantax otax #ransomware,https://otx.alienvault.com/pulse/6aa1c8a04d40933ab841482f
2026-09-10 10:46:11,Fake Zoom Installer Delivers Overlord RAT on macOS,url,https://cdn.zoom.com.kg/bin/zoomMacArm&ts=,#fake zoom installer #launchagent persistence #go obfuscation #flexibleferret #overlord #.net downloader #websocket c2 #overlord rat #cross-platform malware #macos threats,https://otx.alienvault.com/pulse/6a758613edf8a990accc88ee
2026-09-10 10:46:11,Fake Zoom Installer Delivers Overlord RAT on macOS,url,https://cdn.zoom.com.kg/bin/zoomMacX64&ts=,#fake zoom installer #launchagent persistence #go obfuscation #flexibleferret #overlord #.net downloader #websocket c2 #overlord rat #cross-platform malware #macos threats,https://otx.alienvault.com/pulse/6a758613edf8a990accc88ee
